date,equity
2020-01-31,483379.716371
2020-02-03,488701.378318
2020-02-04,498023.067872
2020-02-05,502665.670806
2020-02-06,503295.473841
2020-02-07,499822.609891
2020-02-10,505377.507076
2020-02-11,509761.098496
2020-02-12,513124.845228
2020-02-13,514492.150904
2020-02-14,513124.908183
2020-02-18,510939.376135
2020-02-19,514579.380783
2020-02-20,511435.722890
2020-02-21,503392.699957
2020-02-24,487729.653990
2020-02-25,472857.250413
2020-02-26,471362.626084
2020-02-27,454589.193828
2020-02-28,452167.709963
2020-03-02,469583.426352
2020-03-03,460884.322307
2020-03-04,480700.576759
2020-03-05,468103.972732
2020-03-06,460482.318589
2020-03-09,429258.669086
2020-03-10,447032.805307
2020-03-11,426549.364209
2020-03-12,387541.704843
2020-03-13,411253.918693
2020-03-16,361621.490617
2020-03-17,385731.112621
2020-03-18,359485.103607
2020-03-19,359311.975487
2020-03-20,344066.732943
2020-03-23,339460.110362
2020-03-24,375685.101185
2020-03-25,384818.353868
2020-03-26,410380.238684
2020-03-27,399721.862625
2020-03-30,410827.968595
2020-03-31,400045.987933
2020-04-01,381867.114352
2020-04-02,388148.820985
2020-04-03,381895.443018
2020-04-06,412300.496520
2020-04-07,410325.487831
2020-04-08,423959.642861
2020-04-09,426648.224704
2020-04-13,423701.859039
2020-04-14,436987.269501
2020-04-15,427592.019612
2020-04-16,433834.123120
2020-04-17,442596.243734
2020-04-20,434491.859558
2020-04-21,419277.201124
2020-04-22,430809.648520
2020-04-23,430058.673630
2020-04-24,436753.830221
2020-04-27,442085.375221
2020-04-28,440732.738896
2020-04-29,451501.776052
2020-04-30,441064.422360
2020-05-01,430052.402530
2020-05-04,434614.680453
2020-05-05,444189.001100
2020-05-06,443566.691271
2020-05-07,447866.193272
2020-05-08,453508.297552
2020-05-11,459005.579105
2020-05-12,451493.180902
2020-05-13,448791.608007
2020-05-14,452375.183880
2020-05-15,453175.011202
2020-05-18,456801.495890
2020-05-19,453896.798084
2020-05-20,458395.974316
2020-05-21,451915.080258
2020-05-22,455274.357125
2020-05-26,451105.038179
2020-05-27,453714.543721
2020-05-28,457351.310323
2020-05-29,464720.946535
2020-06-01,464907.383006
2020-06-02,464232.790499
2020-06-03,461491.151422
2020-06-04,456848.660391
2020-06-05,461399.583245
2020-06-08,462679.714223
2020-06-09,464140.750708
2020-06-10,466786.763098
2020-06-11,448202.459908
2020-06-12,450250.571795
2020-06-15,455958.372484
2020-06-16,462612.338978
2020-06-17,463946.326755
2020-06-18,461864.857166
2020-06-19,468057.349255
2020-06-22,467937.787591
2020-06-23,467790.364542
2020-06-24,460706.954061
2020-06-25,465727.517852
2020-06-26,459076.527152
2020-06-29,462106.082543
2020-06-30,470373.424630
2020-07-01,473763.175372
2020-07-02,476146.036648
2020-07-06,482649.867986
2020-07-07,481142.796760
2020-07-08,486047.657504
2020-07-09,487750.346681
2020-07-10,487028.896798
2020-07-13,476505.600099
2020-07-14,485249.389494
2020-07-15,488612.361505
2020-07-16,485971.277648
2020-07-17,490283.965836
2020-07-20,498410.323422
2020-07-21,495134.980156
2020-07-22,497972.713923
2020-07-23,491868.211489
2020-07-24,489262.734031
2020-07-27,496729.752523
2020-07-28,489825.476859
2020-07-29,496547.912596
2020-07-30,495804.045008
2020-07-31,498627.620025
2020-08-03,501393.965230
2020-08-04,503087.402326
2020-08-05,504647.915946
2020-08-06,504443.994237
2020-08-07,499060.827348
2020-08-10,493510.426474
2020-08-11,484573.420148
2020-08-12,494520.853479
2020-08-13,497196.837210
2020-08-14,494972.166719
2020-08-17,501892.078527
2020-08-18,502431.037636
2020-08-19,500740.498116
2020-08-20,504685.317581
2020-08-21,502880.838795
2020-08-24,501639.227272
2020-08-25,505067.737863
2020-08-26,511095.620293
2020-08-27,507392.418908
2020-08-28,508071.419311
2020-08-31,512417.658137
2020-09-01,515966.539398
2020-09-02,522712.829265
2020-09-03,498147.571088
2020-09-04,488956.361277
2020-09-08,475923.253063
2020-09-09,489478.328751
2020-09-10,481589.459130
2020-09-11,478736.395435
2020-09-14,483282.924194
2020-09-15,488697.674572
2020-09-16,481082.226779
2020-09-17,476471.304260
2020-09-18,473128.813252
2020-09-21,476871.055942
2020-09-22,483380.476996
2020-09-23,473137.314757
2020-09-24,474403.105382
2020-09-25,483141.626385
2020-09-28,488995.112541
2020-09-29,489345.411814
2020-09-30,491467.274080
2020-10-01,495787.490151
2020-10-02,487547.040673
2020-10-05,497725.932981
2020-10-06,490965.079271
2020-10-07,500434.894537
2020-10-08,500799.422637
2020-10-09,506541.964057
2020-10-12,513222.713257
2020-10-13,517647.280139
2020-10-14,513492.233710
2020-10-15,512529.758793
2020-10-16,512084.059475
2020-10-19,505237.279100
2020-10-20,505669.042990
2020-10-21,502788.583996
2020-10-22,497587.028036
2020-10-23,502909.921188
2020-10-26,497370.952599
2020-10-27,497853.528817
2020-10-28,483543.204896
2020-10-29,487494.078925
2020-10-30,477879.590841
2020-11-02,480220.865358
2020-11-03,488679.789946
2020-11-04,505646.346970
2020-11-05,515112.220635
2020-11-06,517950.030199
2020-11-09,492541.119307
2020-11-10,487503.366318
2020-11-11,499616.970729
2020-11-12,495148.822864
2020-11-13,498491.834077
2020-11-16,500067.858980
2020-11-17,498434.008233
2020-11-18,492918.618740
2020-11-19,497663.020283
2020-11-20,495334.968028
2020-11-23,495501.897890
2020-11-24,493358.445635
2020-11-25,495610.111222
2020-11-27,500895.231791
2020-11-30,503378.976963
2020-12-01,505135.479972
2020-12-02,502983.615981
2020-12-03,502220.893926
2020-12-04,505345.020140
2020-12-07,506365.243036
2020-12-08,507106.081357
2020-12-09,499312.774371
2020-12-10,500951.107633
2020-12-11,500649.185306
2020-12-14,503116.930362
2020-12-15,508510.440411
2020-12-16,511789.545629
2020-12-17,517348.760129
2020-12-18,519096.052984
2020-12-21,516655.106548
2020-12-22,520236.863417
2020-12-23,516726.137847
2020-12-24,517011.112579
2020-12-28,515667.407056
2020-12-29,513985.384964
2020-12-30,515547.174896
2020-12-31,518547.058885
2021-01-04,512232.616231
2021-01-05,520520.004862
2021-01-06,524801.627392
2021-01-07,539082.150086
2021-01-08,543202.290119
2021-01-11,540620.797188
2021-01-12,542078.065818
2021-01-13,540159.425867
2021-01-14,542952.317482
2021-01-15,536559.312049
2021-01-19,542959.182822
2021-01-20,547336.045713
2021-01-21,547800.117900
2021-01-22,546433.472627
2021-01-25,546078.937343
2021-01-26,539304.110111
2021-01-27,521099.711051
2021-01-28,528340.424111
2021-01-29,519331.005233
2021-02-01,531626.660559
2021-02-02,543270.949205
2021-02-03,548040.920903
2021-02-04,557464.347519
2021-02-05,565222.637115
2021-02-08,574360.410570
2021-02-09,570579.957446
2021-02-10,572918.147284
2021-02-11,573147.604915
2021-02-12,579249.403898
2021-02-16,584988.941909
2021-02-17,580694.941928
2021-02-18,570358.856848
2021-02-19,586620.211840
2021-02-22,591683.837018
2021-02-23,591958.858882
2021-02-24,608614.658851
2021-02-25,589004.645568
2021-02-26,590323.547879
2021-03-01,603601.758960
2021-03-02,596592.803431
2021-03-03,590071.447815
2021-03-04,572411.896317
2021-03-05,582986.965703
2021-03-08,575587.084794
2021-03-09,586716.888130
2021-03-10,595130.268148
2021-03-11,608983.012793
2021-03-12,610289.787435
2021-03-15,618058.300506
2021-03-16,609129.638122
2021-03-17,617894.460697
2021-03-18,605236.282378
2021-03-19,607179.732729
2021-03-22,605127.323819
2021-03-23,584914.924794
2021-03-24,580394.583050
2021-03-25,588848.700699
2021-03-26,600676.372013
2021-03-29,590635.604784
2021-03-30,600032.159549
2021-03-31,605387.924334
2021-04-01,615299.273284
2021-04-05,621811.653252
2021-04-06,623013.935792
2021-04-07,617284.272274
2021-04-08,622075.346144
2021-04-09,626379.363110
2021-04-12,625674.950301
2021-04-13,623540.481858
2021-04-14,626111.790582
2021-04-15,627524.941332
2021-04-16,628279.511953
2021-04-19,619982.024486
2021-04-20,605548.456914
2021-04-21,621829.731118
2021-04-22,615663.613620
2021-04-23,627571.161458
2021-04-26,634360.741237
2021-04-27,638944.150154
2021-04-28,641871.690716
2021-04-29,640785.916822
2021-04-30,634217.051052
2021-05-03,638455.424018
2021-05-04,635946.062018
2021-05-05,646026.936787
2021-05-06,646036.824158
2021-05-07,659179.731242
2021-05-10,647764.975120
2021-05-11,642754.102702
2021-05-12,619704.208618
2021-05-13,627297.903660
2021-05-14,644738.698361
2021-05-17,647862.183523
2021-05-18,638775.377189
2021-05-19,629036.571295
2021-05-20,631962.437092
2021-05-21,632898.945696
2021-05-24,640658.975676
2021-05-25,638082.188237
2021-05-26,646348.747634
2021-05-27,656188.329986
2021-05-28,653697.151661
2021-06-01,660478.941590
2021-06-02,655505.616596
2021-06-03,652410.216939
2021-06-04,654568.499745
2021-06-07,654493.630075
2021-06-08,660583.440911
2021-06-09,650455.210990
2021-06-10,646093.657662
2021-06-11,652021.113347
2021-06-14,642567.892172
2021-06-15,644119.481590
2021-06-16,643950.842523
2021-06-17,627885.947302
2021-06-18,617215.441503
2021-06-21,632300.778208
2021-06-22,633704.923649
2021-06-23,640103.126205
2021-06-24,646362.362736
2021-06-25,649392.005299
2021-06-28,640640.464994
2021-06-29,638367.828990
2021-06-30,645116.454777
2021-07-01,649086.860537
2021-07-02,646244.582166
2021-07-06,629917.853252
2021-07-07,625435.615282
2021-07-08,618188.195460
2021-07-09,637211.639585
2021-07-12,641517.749808
2021-07-13,633586.477284
2021-07-14,625171.750929
2021-07-15,618268.374887
2021-07-16,600932.687318
2021-07-19,584191.532021
2021-07-20,602118.708725
2021-07-21,616564.255695
2021-07-22,609804.381243
2021-07-23,610290.451829
2021-07-26,619220.343053
2021-07-27,612863.518933
2021-07-28,615350.380511
2021-07-29,622949.088347
2021-07-30,620801.352811
2021-08-02,617359.572844
2021-08-03,630025.891779
2021-08-04,620709.684210
2021-08-05,630791.551224
2021-08-06,638349.552484
2021-08-09,638818.408235
2021-08-10,646782.356919
2021-08-11,647995.137527
2021-08-12,649404.705860
2021-08-13,642359.742050
2021-08-16,633258.289476
2021-08-17,622657.867170
2021-08-18,616882.831183
2021-08-19,607252.212961
2021-08-20,611589.176859
2021-08-23,627570.557787
2021-08-24,635572.621121
2021-08-25,640140.094302
2021-08-26,633919.867879
2021-08-27,648395.121859
2021-08-30,641343.380479
2021-08-31,641353.083511
2021-09-01,636221.132794
2021-09-02,645203.679260
2021-09-03,643487.772794
2021-09-07,641637.502487
2021-09-08,633449.932364
2021-09-09,638052.940643
2021-09-10,635868.486016
2021-09-13,643788.234391
2021-09-14,637148.576288
2021-09-15,653647.351580
2021-09-16,650768.811117
2021-09-17,643693.203608
2021-09-20,626008.922809
2021-09-21,626815.038370
2021-09-22,642646.163445
2021-09-23,659095.343845
2021-09-24,659566.227922
2021-09-27,671068.097574
2021-09-28,660904.659404
2021-09-29,659031.080504
2021-09-30,650527.166354
2021-10-01,662033.808632
2021-10-04,654017.112213
2021-10-05,663212.139350
2021-10-06,660080.875588
2021-10-07,666015.362105
2021-10-08,663094.538869
2021-10-11,660384.855742
2021-10-12,661647.379211
2021-10-13,664114.853982
2021-10-14,675926.943953
2021-10-15,680036.818370
2021-10-18,687429.617403
2021-10-19,690759.927805
2021-10-20,692129.907191
2021-10-21,690721.182025
2021-10-22,692491.035976
2021-10-25,696874.590692
2021-10-26,698202.808765
2021-10-27,691490.136295
2021-10-28,702930.615115
2021-10-29,708279.224786
2021-11-01,709165.779839
2021-11-02,708160.042727
2021-11-03,708886.773665
2021-11-04,707511.345295
2021-11-05,711029.773941
2021-11-08,717694.079567
2021-11-09,715829.019897
2021-11-10,702996.590689
2021-11-11,708230.384655
2021-11-12,708765.081612
2021-11-15,710202.673586
2021-11-16,708583.939773
2021-11-17,702128.765446
2021-11-18,706340.924082
2021-11-19,698862.918624
2021-11-22,704198.438609
2021-11-23,711265.531010
2021-11-24,715954.372443
2021-11-26,697186.082135
2021-11-29,705531.750639
2021-11-30,685337.694701
2021-12-01,669706.948098
2021-12-02,686361.687948
2021-12-03,676292.242739
2021-12-06,677860.996228
2021-12-07,697953.702048
2021-12-08,696574.405020
2021-12-09,686650.028825
2021-12-10,693954.618614
2021-12-13,682988.929426
2021-12-14,678037.434169
2021-12-15,685305.993299
2021-12-16,684080.158523
2021-12-17,676756.239603
2021-12-20,662463.957506
2021-12-21,681236.862367
2021-12-22,687068.077015
2021-12-23,690261.181238
2021-12-27,704306.629601
2021-12-28,700719.330687
2021-12-29,701540.032117
2021-12-30,697847.811928
2021-12-31,698624.505974
2022-01-03,699354.783725
2022-01-04,697747.417841
2022-01-05,677359.327655
2022-01-06,677932.747815
2022-01-07,665015.889131
2022-01-10,662781.848467
2022-01-11,667487.065188
2022-01-12,671859.264236
2022-01-13,657077.878128
2022-01-14,652275.622847
2022-01-18,638951.040865
2022-01-19,630197.115046
2022-01-20,620401.789522
2022-01-21,607387.509884
2022-01-24,614230.668200
2022-01-25,602302.449410
2022-01-26,599488.189316
2022-01-27,594068.605453
2022-01-28,609292.135811
2022-01-31,625914.015986
2022-02-01,631365.428049
2022-02-02,639728.508162
2022-02-03,627174.287434
2022-02-04,627889.715592
2022-02-07,625216.345484
2022-02-08,627422.369519
2022-02-09,641796.805544
2022-02-10,628665.356106
2022-02-11,617294.189471
2022-02-14,609137.868620
2022-02-15,621202.075280
2022-02-16,622849.047297
2022-02-17,607178.435235
2022-02-18,601861.310675
2022-02-22,595058.767428
2022-02-23,582848.867784
2022-02-24,600729.631259
2022-02-25,613310.328667
2022-02-28,616427.299466
2022-03-01,610049.421583
2022-03-02,624332.503480
2022-03-03,623045.361423
2022-03-04,631088.027612
2022-03-07,625699.578311
2022-03-08,625878.045712
2022-03-09,628931.356579
2022-03-10,638620.200352
2022-03-11,633155.677166
2022-03-14,623417.786553
2022-03-15,622931.570610
2022-03-16,626959.867561
2022-03-17,643793.823401
2022-03-18,649650.807211
2022-03-21,661184.682858
2022-03-22,662115.206882
2022-03-23,663036.387134
2022-03-24,670714.041914
2022-03-25,676468.568724
2022-03-28,672154.710755
2022-03-29,675982.275057
2022-03-30,674760.166110
2022-03-31,665730.178871
2022-04-01,668429.830756
2022-04-04,673695.926436
2022-04-05,664820.370045
2022-04-06,664060.484575
2022-04-07,673249.236139
2022-04-08,679919.707634
2022-04-11,663632.313067
2022-04-12,668263.260828
2022-04-13,674803.439193
2022-04-14,670097.859575
2022-04-18,674624.522170
2022-04-19,677122.416489
2022-04-20,678624.345824
2022-04-21,663035.782482
2022-04-22,645284.874475
2022-04-25,640281.845191
2022-04-26,628596.115225
2022-04-27,629266.508490
2022-04-28,640723.859409
2022-04-29,619037.873529
2022-05-02,622531.251484
2022-05-03,634024.566646
2022-05-04,651919.977421
2022-05-05,633697.714580
2022-05-06,639853.128437
2022-05-09,602681.915818
2022-05-10,610413.038217
2022-05-11,608972.184483
2022-05-12,608481.504899
2022-05-13,628057.596215
2022-05-16,632237.290043
2022-05-17,641181.050004
2022-05-18,613781.923902
2022-05-19,614342.179305
2022-05-20,610821.672856
2022-05-23,624548.895608
2022-05-24,623009.910355
2022-05-25,632856.387026
2022-05-26,646290.256487
2022-05-27,658033.672224
2022-05-31,652500.572369
2022-06-01,649994.983835
2022-06-02,652041.606288
2022-06-03,653547.716003
2022-06-06,653619.412705
2022-06-07,663862.951616
2022-06-08,658613.477211
2022-06-09,644217.968049
2022-06-10,633121.798760
2022-06-13,606624.198491
2022-06-14,609494.729950
2022-06-15,604885.645801
2022-06-16,581206.333460
2022-06-17,567377.242290
2022-06-21,584738.820797
2022-06-22,572399.183228
2022-06-23,559146.907445
2022-06-24,570569.732974
2022-06-27,579993.297748
2022-06-28,584354.787177
2022-06-29,575033.013616
2022-06-30,569284.444994
2022-07-01,572825.709605
2022-07-05,555230.232513
2022-07-06,551610.607714
2022-07-07,565574.694078
2022-07-08,567599.871185
2022-07-11,563810.018398
2022-07-12,555856.998179
2022-07-13,554177.301284
2022-07-14,546919.092218
2022-07-15,557691.678544
2022-07-18,561202.066346
2022-07-19,576226.762221
2022-07-20,575535.187483
2022-07-21,569509.670195
2022-07-22,565523.660372
2022-07-25,580129.222173
2022-07-26,575677.036273
2022-07-27,587276.378958
2022-07-28,588492.368741
2022-07-29,601485.813761
2022-08-01,593425.964908
2022-08-02,593983.574283
2022-08-03,585620.559312
2022-08-04,576018.189583
2022-08-05,583226.966486
2022-08-08,586576.760103
2022-08-09,595233.451678
2022-08-10,597363.719334
2022-08-11,605282.205843
2022-08-12,611654.166905
2022-08-15,608140.750232
2022-08-16,608032.724732
2022-08-17,611343.919318
2022-08-18,618745.676819
2022-08-19,621162.293677
2022-08-22,618721.545025
2022-08-23,625779.322346
2022-08-24,632447.415968
2022-08-25,635577.690228
2022-08-26,626088.373279
2022-08-29,628040.801106
2022-08-30,614654.685652
2022-08-31,609066.873202
2022-09-01,605404.053564
2022-09-02,606177.252011
2022-09-06,602487.869521
2022-09-07,607558.053773
2022-09-08,610388.400736
2022-09-09,616096.522249
2022-09-12,618804.558805
2022-09-13,603996.713298
2022-09-14,609028.389919
2022-09-15,603747.813374
2022-09-16,600395.006105
2022-09-19,603718.494986
2022-09-20,600402.797934
2022-09-21,593275.946614
2022-09-22,592660.652477
2022-09-23,575482.263652
2022-09-26,567428.103639
2022-09-27,569768.699010
2022-09-28,585803.346106
2022-09-29,578600.647598
2022-09-30,573031.566900
2022-10-03,591125.158529
2022-10-04,609751.384052
2022-10-05,612986.156067
2022-10-06,616063.261966
2022-10-07,613618.085628
2022-10-10,610007.694799
2022-10-11,606437.400723
2022-10-12,604470.699960
2022-10-13,621686.502163
2022-10-14,599496.269073
2022-10-17,607124.414812
2022-10-18,617428.212959
2022-10-19,626316.087388
2022-10-20,626925.880929
2022-10-21,643629.084227
2022-10-24,648035.054593
2022-10-25,651944.158324
2022-10-26,657880.599322
2022-10-27,658904.786721
2022-10-28,665825.315427
2022-10-31,667465.345713
2022-11-01,671878.787579
2022-11-02,660057.117073
2022-11-03,666733.798730
2022-11-04,670834.968308
2022-11-07,677932.891808
2022-11-08,681440.361531
2022-11-09,662201.591930
2022-11-10,671707.736587
2022-11-11,665967.887494
2022-11-14,666055.897812
2022-11-15,671187.153439
2022-11-16,664456.084605
2022-11-17,666867.753804
2022-11-18,667633.348583
2022-11-21,665264.397944
2022-11-22,679156.950587
2022-11-23,674437.187156
2022-11-25,675964.804455
2022-11-28,665241.996036
2022-11-29,670565.898353
2022-11-30,676838.732607
2022-12-01,670446.298155
2022-12-02,673026.336929
2022-12-05,658874.140891
2022-12-06,650943.860630
2022-12-07,651544.192937
2022-12-08,649865.732341
2022-12-09,639109.897452
2022-12-12,647513.810082
2022-12-13,645243.998974
2022-12-14,642523.241010
2022-12-15,635220.203575
2022-12-16,632304.384008
2022-12-19,628846.520500
2022-12-20,631961.798144
2022-12-21,640405.940236
2022-12-22,631389.549100
2022-12-23,639545.343753
2022-12-27,640156.456896
2022-12-28,630966.438648
2022-12-29,633142.898839
2022-12-30,633785.667810
2023-01-03,620389.770792
2023-01-04,623351.842507
2023-01-05,622903.597775
2023-01-06,636230.592340
2023-01-09,632954.182210
2023-01-10,638609.701331
2023-01-11,642502.758683
2023-01-12,648645.703057
2023-01-13,651535.391327
2023-01-17,649795.778680
2023-01-18,641242.280053
2023-01-19,638589.633094
2023-01-20,644755.037390
2023-01-23,648388.089170
2023-01-24,649998.765789
2023-01-25,652062.710151
2023-01-26,664214.402464
2023-01-27,659623.708744
2023-01-30,652022.367448
2023-01-31,657633.800324
2023-02-01,652885.697435
2023-02-02,640360.158302
2023-02-03,638067.340094
2023-02-06,638446.493697
2023-02-07,644431.825089
2023-02-08,643942.866115
2023-02-09,642930.734893
2023-02-10,653297.274660
2023-02-13,657753.144219
2023-02-14,656270.751562
2023-02-15,654812.695617
2023-02-16,649293.612587
2023-02-17,648535.271780
2023-02-21,643574.703480
2023-02-22,641074.797029
2023-02-23,643473.577092
2023-02-24,642075.779056
2023-02-27,644409.782793
2023-02-28,638479.766372
2023-03-01,643428.915831
2023-03-02,645668.333395
2023-03-03,655681.952787
2023-03-06,652024.414396
2023-03-07,644054.315782
2023-03-08,644841.845359
2023-03-09,631258.409743
2023-03-10,620211.649590
2023-03-13,609679.935790
2023-03-14,619668.509636
2023-03-15,600444.517895
2023-03-16,610458.104553
2023-03-17,599516.752359
2023-03-20,608469.295888
2023-03-21,617938.942586
2023-03-22,606885.808596
2023-03-23,606784.849416
2023-03-24,605594.847734
2023-03-27,610593.278012
2023-03-28,614445.927789
2023-03-29,623084.156499
2023-03-30,625606.820657
2023-03-31,634711.132617
2023-04-03,637629.214196
2023-04-04,624728.696949
2023-04-05,619242.939110
2023-04-06,618222.545934
2023-04-10,623868.165800
2023-04-11,625354.872996
2023-04-12,625818.888500
2023-04-13,630342.908588
2023-04-14,630150.876910
2023-04-17,634245.425568
2023-04-18,637356.961735
2023-04-19,635221.985966
2023-04-20,635638.637282
2023-04-21,637083.554064
2023-04-24,639900.829170
2023-04-25,630317.405758
2023-04-26,624469.626949
2023-04-27,632898.162650
2023-04-28,636153.140470
2023-05-01,638933.184962
2023-05-02,631358.332611
2023-05-03,624415.346588
2023-05-04,616653.732024
2023-05-05,625788.073704
2023-05-08,629306.023221
2023-05-09,629072.559542
2023-05-10,630112.368690
2023-05-11,627924.586942
2023-05-12,631795.553743
2023-05-15,632931.890283
2023-05-16,626793.612535
2023-05-17,634668.217128
2023-05-18,642385.215815
2023-05-19,639219.524596
2023-05-22,636326.718182
2023-05-23,623148.356123
2023-05-24,618797.379913
2023-05-25,627376.103390
2023-05-26,635234.707568
2023-05-30,634753.200562
2023-05-31,629641.429888
2023-06-01,636916.986661
2023-06-02,647903.370628
2023-06-05,647956.091081
2023-06-06,650551.685134
2023-06-07,648895.872806
2023-06-08,651331.584907
2023-06-09,653171.515924
2023-06-12,660114.076450
2023-06-13,666642.324393
2023-06-14,666513.965309
2023-06-15,672019.365978
2023-06-16,669138.728034
2023-06-20,668297.199012
2023-06-21,668415.295081
2023-06-22,669047.145947
2023-06-23,663959.848619
2023-06-26,662665.250634
2023-06-27,669610.759840
2023-06-28,670693.047062
2023-06-29,672647.928422
2023-06-30,680856.597703
2023-07-03,679254.993586
2023-07-05,675289.408108
2023-07-06,667498.734455
2023-07-07,667838.039140
2023-07-10,679362.204823
2023-07-11,680350.232997
2023-07-12,687977.613879
2023-07-13,693640.296789
2023-07-14,696314.149332
2023-07-17,702821.241563
2023-07-18,704415.236403
2023-07-19,698621.629766
2023-07-20,685975.749902
2023-07-21,685210.561988
2023-07-24,684084.221227
2023-07-25,691626.495936
2023-07-26,686749.618403
2023-07-27,688102.983631
2023-07-28,693571.511257
2023-07-31,694457.992907
2023-08-01,696002.701050
2023-08-02,682728.734629
2023-08-03,682137.030512
2023-08-04,682915.481320
2023-08-07,694429.816208
2023-08-08,688772.501417
2023-08-09,682028.131755
2023-08-10,680693.362055
2023-08-11,676505.413989
2023-08-14,682779.883521
2023-08-15,679133.907808
2023-08-16,669744.266054
2023-08-17,657769.608743
2023-08-18,660177.347466
2023-08-21,664976.745669
2023-08-22,664557.961720
2023-08-23,673954.201258
2023-08-24,660268.287911
2023-08-25,663641.832706
2023-08-28,668765.358296
2023-08-29,682501.960969
2023-08-30,686665.419136
2023-08-31,687137.646098
2023-09-01,688716.338158
2023-09-05,681504.061523
2023-09-06,681131.257873
2023-09-07,673320.194757
2023-09-08,670257.819843
2023-09-11,672800.344840
2023-09-12,661395.875042
2023-09-13,660329.884574
2023-09-14,667122.820982
2023-09-15,653909.992848
2023-09-18,655271.702658
2023-09-19,653509.172815
2023-09-20,646405.173321
2023-09-21,633928.154780
2023-09-22,635195.884191
2023-09-25,637430.046338
2023-09-26,629371.289842
2023-09-27,634175.616984
2023-09-28,642089.904611
2023-09-29,638638.042905
2023-10-02,637364.610352
2023-10-03,622926.931145
2023-10-04,633009.690762
2023-10-05,631196.362728
2023-10-06,641840.277391
2023-10-09,643674.910264
2023-10-10,648128.871894
2023-10-11,653266.723692
2023-10-12,648341.912992
2023-10-13,637886.015152
2023-10-16,643431.163585
2023-10-17,644417.290035
2023-10-18,630406.413051
2023-10-19,623726.822790
2023-10-20,614425.594152
2023-10-23,617615.214601
2023-10-24,620273.134532
2023-10-25,605328.497245
2023-10-26,595934.464159
2023-10-27,596862.274051
2023-10-30,603022.657994
2023-10-31,607058.629423
2023-11-01,617732.340723
2023-11-02,629157.075251
2023-11-03,638963.351791
2023-11-06,638361.341321
2023-11-07,644389.751327
2023-11-08,647781.771661
2023-11-09,640594.036529
2023-11-10,655366.842390
2023-11-13,656350.645745
2023-11-14,676153.675044
2023-11-15,675564.439707
2023-11-16,674630.934199
2023-11-17,677001.856336
2023-11-20,684609.864563
2023-11-21,680361.703049
2023-11-22,683147.959546
2023-11-24,683430.505678
2023-11-27,683821.475739
2023-11-28,683558.305700
2023-11-29,686946.019048
2023-11-30,688699.004695
2023-12-01,696010.411099
2023-12-04,688695.378906
2023-12-05,689374.275247
2023-12-06,682878.982917
2023-12-07,691136.504889
2023-12-08,697639.917389
2023-12-11,704545.481746
2023-12-12,710255.677019
2023-12-13,713906.831002
2023-12-14,707105.709148
2023-12-15,711720.819921
2023-12-18,718098.372922
2023-12-19,721058.109374
2023-12-20,709455.720406
2023-12-21,718592.436457
2023-12-22,717588.384181
2023-12-26,721200.487677
2023-12-27,722562.430080
2023-12-28,723039.737084
2023-12-29,721607.617612
2024-01-02,708511.351061
2024-01-03,703351.734873
2024-01-04,699694.484949
2024-01-05,702175.007580
2024-01-08,718506.364378
2024-01-09,720900.937226
2024-01-10,727620.290828
2024-01-11,731567.759184
2024-01-12,731929.629139
2024-01-16,734939.224058
2024-01-17,732008.740989
2024-01-18,741101.017018
2024-01-19,755784.025766
2024-01-22,760179.587420
2024-01-23,758618.926032
2024-01-24,764684.909369
2024-01-25,772125.271129
2024-01-26,763572.489707
2024-01-29,772928.659062
2024-01-30,769771.558180
2024-01-31,757303.498526
2024-02-01,768592.727560
2024-02-02,779307.631365
2024-02-05,776001.342994
2024-02-06,774551.837007
2024-02-07,782684.013861
2024-02-08,789158.167279
2024-02-09,790197.448972
2024-02-12,789155.485300
2024-02-13,777729.861544
2024-02-14,790117.047344
2024-02-15,793127.145319
2024-02-16,781948.615385
2024-02-20,774865.596788
2024-02-21,765235.074323
2024-02-22,786739.543445
2024-02-23,785592.351145
2024-02-26,788474.379727
2024-02-27,800108.140669
2024-02-28,800014.298526
2024-02-29,811576.237977
2024-03-01,825429.155345
2024-03-04,829925.743009
2024-03-05,820280.571822
2024-03-06,825702.323057
2024-03-07,833782.832762
2024-03-08,822521.539099
2024-03-11,812594.306924
2024-03-12,826445.129734
2024-03-13,821501.645685
2024-03-14,812426.662186
2024-03-15,799576.557862
2024-03-18,805599.026795
2024-03-19,809551.395675
2024-03-20,822351.737421
2024-03-21,830541.904047
2024-03-22,831268.493517
2024-03-25,831013.417918
2024-03-26,830406.938653
2024-03-27,832477.126296
2024-03-28,830750.574583
2024-04-01,832055.765848
2024-04-02,823882.013865
2024-04-03,829872.549911
2024-04-04,817396.258740
2024-04-05,831251.960106
2024-04-08,827438.900121
2024-04-09,818696.315966
2024-04-10,810276.189453
2024-04-11,818820.228849
2024-04-12,805628.621847
2024-04-15,796032.945572
2024-04-16,798688.372473
2024-04-17,789860.475089
2024-04-18,783818.151902
2024-04-19,763164.166950
2024-04-22,770070.132509
2024-04-23,787789.440533
2024-04-24,787306.398680
2024-04-25,786483.809609
2024-04-26,792839.981173
2024-04-29,796367.339845
2024-04-30,783906.363656
2024-05-01,776309.657573
2024-05-02,783954.007459
2024-05-03,793502.253643
2024-05-06,809942.771833
2024-05-07,804766.663277
2024-05-08,808275.550269
2024-05-09,814008.810516
